Longitude,Latitude,Hour,Weekday,Weekend,Final Noise Complaint Category
-73.97786497,40.72845741,9,1,0,0.08
-73.95832312,40.76461681,21,1,0,0.28
-73.95519143,40.82103631,14,1,0,0.64
-73.95580907,40.81043095,9,1,0,0.04
-73.99869782,40.71276774,5,1,0,0.08
-74.0075424,40.7115406,4,1,0,0.2
-73.96859106,40.77659071,7,1,0,0.8
-73.97961211,40.77277991,9,1,0,0.4
-73.95373274,40.80924716,13,1,0,0.0
-73.9629257,40.75830822,3,1,0,0.08
-73.94139198,40.81847205,14,1,0,0.08
-73.98193723,40.71941963,5,1,0,0.0
-73.95283241,40.81044899,14,1,0,0.04
-73.97034248,40.75237897,13,1,0,0.4
-73.94464943,40.83313867,21,1,0,0.56
-73.97593998,40.72380192,20,1,0,0.48
-73.97645443,40.7891846,11,1,0,0.52
-73.97731062,40.77767061,23,1,0,0.32
-74.0062269,40.72321688,6,1,0,0.04
-73.95434173,40.77984586,15,1,0,0.2
-73.93670962,40.84134128,23,1,0,0.68
-73.98283326,40.74211341,22,1,0,0.52
-74.00184402,40.74070387,23,1,0,0.6
-73.94416649,40.82299398,12,1,0,0.12
-73.93789928,40.84842601,4,1,0,0.24
-73.99367754,40.74171927,13,1,0,0.0
-73.9421411,40.83780345,17,1,0,0.64
-73.92270175,40.86895817,1,1,0,0.28
-73.95679021,40.81264631,21,1,0,0.72
-74.00355075,40.73757207,7,1,0,0.32
-73.92103915,40.86542188,23,1,0,0.24
-73.98912899,40.7292303,20,1,0,0.04
-73.91627388,40.87127844,18,1,0,0.0
-73.95629612,40.76737727,6,1,0,0.04
-73.96859106,40.77659071,22,1,0,0.92
-73.91583208,40.86895885,4,1,0,0.12
-73.9376222,40.83940401,21,1,0,0.04
-73.98366831,40.78045759,15,1,0,0.04
-73.95519143,40.82103631,21,1,0,0.92
-73.97607384,40.76296679,22,1,0,0.04
-73.99036873,40.76408323,1,1,0,0.72
-73.97620623,40.78645628,22,1,0,0.16
-73.9506745,40.80243074,15,1,0,0.0
-74.00823264,40.72196789,18,1,0,0.96
-73.94814519,40.78968585,3,1,0,0.0
-73.98236287,40.71959811,15,1,0,0.52
-73.98229381,40.72154413,17,1,0,0.08
-73.92679272,40.86083928,21,1,0,0.88
-73.97360561,40.78798179,4,1,0,0.0
-73.99128426,40.71948385,23,1,0,0.92
-73.95304292,40.81929531,23,1,0,0.84
-74.00382229,40.75326105,9,1,0,0.16
-73.97511836,40.77924014,8,1,0,0.16
-73.97927561,40.76351361,23,1,0,0.24
-73.94660908,40.82733453,23,1,0,0.28
-73.96859106,40.77659071,1,1,0,0.84
-74.01611879,40.70645092,21,1,0,0.56
-73.92781999,40.85033046,22,1,0,0.56
-73.95019362,40.77893838,10,1,0,0.2
-73.98330535,40.73033025,7,1,0,0.44
-73.95303443,40.7801253,7,1,0,0.96
-73.98346593,40.75207145,10,1,0,0.44
-73.93763296,40.84334542,20,1,0,0.2
-73.95257383,40.81845798,0,1,0,0.88
-73.93726381,40.82088248,7,1,0,0.04
-73.99103214,40.7165387,22,1,0,0.52
-73.92679272,40.86083928,20,1,0,0.92
-74.0074904,40.73029279,18,1,0,0.08
-73.9953693,40.75212195,21,1,0,0.52
-73.97947129,40.78452187,20,1,0,0.16
-73.94583069,40.83364975,23,1,0,0.72
-73.96233891,40.77468316,21,1,0,0.12
-74.00339825,40.71901203,20,1,0,0.12
-73.98669592,40.77166933,14,1,0,0.08
-73.95100468,40.80532108,19,1,0,0.12
-73.98809514,40.7199886,2,1,0,0.4
-73.99168522,40.71527342,20,1,0,0.24
-73.95747054,40.77691019,0,1,0,0.08
-73.97972484,40.74640295,1,1,0,0.36
-73.95478632,40.77915711,9,1,0,0.16
-73.94770718,40.82779614,0,1,0,0.52
-73.94851037,40.82648453,2,1,0,0.28
-73.95985551,40.77364206,9,1,0,0.04
-73.99120995,40.73588925,4,1,0,0.36
-73.94090637,40.79166407,18,1,0,0.44
-73.98072004,40.73695019,8,1,0,0.4
-73.97947129,40.78452187,6,1,0,0.52
-73.94390856,40.79035359,0,1,0,0.44
-74.00402582,40.7168711,21,1,0,0.56
-73.99600763,40.76074322,0,1,0,0.48
-73.9864931,40.77483948,2,1,0,0.16
-73.94015471,40.81631132,10,1,0,0.04
-74.00823264,40.72196789,18,1,0,0.96
-73.9181238,40.86649302,23,1,0,0.64
-73.97891194,40.78338271,3,1,0,0.2
-73.92941921,40.85567264,16,1,0,0.72
-73.9809427,40.76590182,5,1,0,0.0
-73.97979057,40.77954572,9,1,0,0.28
-73.98747426,40.760405,1,1,0,0.72
-73.98278699,40.76757915,2,1,0,0.32
-73.94959885,40.79192895,23,1,0,0.84
-73.95283621,40.79999433,10,1,0,0.4
-73.99814124,40.75167189,22,1,0,0.88
-73.98237655,40.72243345,22,1,0,0.8
-73.98810947,40.72053755,20,1,0,0.28
-73.96975264,40.79549317,19,1,0,0.48
-73.96847237,40.79156237,19,1,0,0.16
-73.98289595,40.76501558,17,1,0,0.12
-73.98432432,40.73934142,1,1,0,0.8
-73.98236287,40.71959811,1,1,0,0.32
-73.98291268,40.74202559,23,1,0,0.8
-73.99888129,40.74224368,13,1,0,0.08
-73.94334154,40.82435495,22,1,0,0.6
-74.00887258,40.70532361,5,1,0,0.28
-73.95018918,40.77040499,8,1,0,0.08
-73.98887835,40.76098977,15,1,0,0.0
-73.98211266,40.77818746,0,1,0,0.16
-73.99284643,40.71838331,23,1,0,0.92
-74.00859925,40.7113923,22,1,0,0.88
-73.97131404,40.79275158,23,1,0,0.64
-73.91752446,40.86873501,7,1,0,0.12
-73.92566793,40.8612585,5,1,0,0.0
-73.9356483,40.84754647,20,1,0,0.8
-73.94959885,40.79192895,19,1,0,0.84
-73.98333111,40.72830463,22,1,0,0.6
-73.94518036,40.81593779,20,1,0,0.08
-73.94328816,40.78947222,9,1,0,0.72
-73.94888038,40.77755446,22,1,0,0.4
-73.95526007,40.82104732,21,1,0,0.92
-73.94682499,40.78324062,8,1,0,0.2
-73.99632948,40.75011283,1,1,0,0.92
-73.94328816,40.78947222,3,1,0,0.24
-74.00305683,40.74721165,8,1,0,0.12
-73.97039337,40.75156929,22,1,0,0.36
-73.94573927,40.81281182,23,1,0,0.76
-73.94610112,40.77638942,18,1,0,0.16
-73.95063142,40.82156144,23,1,0,0.56
-74.01365946,40.70890232,23,1,0,0.84
-73.95376098,40.81540358,15,1,0,0.08
-73.94874182,40.83559983,5,1,0,0.16
-73.97824248,40.72145835,14,1,0,0.04
-73.93886819,40.8521209,3,1,0,0.0
-73.96118967,40.76417866,11,1,0,0.0
-73.98063757,40.77238485,7,1,0,0.36
-73.9229236,40.86472325,22,1,0,0.24
-74.01567275,40.71153703,7,1,0,0.16
-73.95243927,40.82475705,22,1,0,0.44
-73.99626447,40.75086489,0,1,0,0.96
-73.96964279,40.75126442,21,1,0,0.32
-73.98729817,40.73736008,2,1,0,0.08
-73.97985151,40.72134885,23,1,0,0.16
-73.9918773,40.76716569,1,1,0,0.48
-74.00704688,40.732947,5,1,0,0.12
-73.92149351,40.86642675,0,1,0,0.28
-73.98646737,40.77709291,20,1,0,0.04
-73.983661,40.75136333,20,1,0,0.04
-73.95120525,40.80765418,22,1,0,0.76
-73.98038129,40.72318519,17,1,0,0.2
-73.9925441,40.74446121,8,1,0,0.0
-73.95717943,40.76918364,16,1,0,0.12
-73.93336078,40.85072354,0,1,0,0.6
-73.95740267,40.77011968,0,1,0,0.08
-73.99559105,40.72819321,1,1,0,0.08
-73.97808706,40.78819956,11,1,0,0.52
-73.95245693,40.80003534,6,1,0,0.52
-73.99566827,40.76139645,1,1,0,0.52
-73.99600763,40.76074322,11,1,0,0.2
-73.94348985,40.83266602,23,1,0,0.72
-73.98058078,40.74428689,10,1,0,0.04
-73.98401556,40.77788857,9,1,0,0.64
-73.94539159,40.79186116,21,1,0,0.16
-73.9808009,40.74436104,21,1,0,0.12
-73.97992603,40.7374496,7,1,0,0.2
-74.00212523,40.73216494,2,1,0,0.12
-74.00858882,40.71444448,23,1,0,0.52
-73.93001006,40.79916755,2,1,0,0.96
-73.97414303,40.72457006,21,1,0,0.6
-73.99533789,40.73673762,17,1,0,0.0
-73.98633457,40.72042482,1,1,0,0.4
-74.00416289,40.71669543,21,1,0,0.56
-73.97414303,40.72457006,2,1,0,0.0
-74.00175384,40.74193901,16,1,0,0.2
-73.94545681,40.80482179,1,1,0,0.28
-73.96509862,40.77222474,20,1,0,0.12
-73.92291562,40.86225027,1,1,0,0.84
-74.00382229,40.75326105,0,1,0,0.16
-73.99260512,40.71487,6,1,0,0.56
-73.9870157,40.76103624,23,1,0,0.76
-73.91799422,40.87188626,21,1,0,0.52
-73.94711941,40.77171286,23,1,0,0.84
-73.98807308,40.72228596,21,1,0,0.72
-74.00020204,40.72657938,23,1,0,0.2
-73.95679021,40.81264631,19,1,0,0.16
-73.95529595,40.8052844,7,1,0,0.08
-73.95825651,40.77296629,11,1,0,0.8
-73.93181683,40.85827332,7,1,0,0.2
-74.00010823,40.72281906,1,1,0,0.08
-73.99606121,40.70920498,11,1,0,0.04
-74.00823264,40.72196789,17,1,0,0.96
-73.98712272,40.76761814,23,1,0,0.56
-73.9372567,40.80925859,1,1,0,0.28
-74.00823264,40.72196789,12,1,0,0.88
-73.9364392,40.81798635,15,1,0,0.2
-74.0002418,40.74661333,10,1,0,0.24
-73.99145946,40.7317392,14,1,0,0.16
-73.9212504,40.8641128,8,1,0,0.08
-73.98196679,40.73019007,18,1,0,0.0
-73.94275564,40.81660083,2,1,0,0.08
-74.00637774,40.71603384,18,1,0,0.28
-73.99955618,40.73361144,23,1,0,0.36
-73.98539073,40.73078891,23,1,0,0.44
-73.96257256,40.77651946,10,1,0,0.04
-73.9560246,40.80133776,23,1,0,0.2
-73.97686817,40.76250034,20,1,0,0.0
-74.01039164,40.70931986,17,1,0,0.08
-74.00010462,40.72147962,11,1,0,0.24
-73.94573927,40.81281182,9,1,0,0.68
-73.95519143,40.82103631,21,1,0,0.92
-74.00642755,40.74620144,21,1,0,0.0
-73.91841532,40.86758287,23,1,0,0.64
-73.97617129,40.76300249,23,1,0,0.04
-73.94122451,40.8485595,23,1,0,0.52
-73.93331101,40.84989461,16,1,0,0.48
-73.9409229,40.82594842,20,1,0,0.28
-73.99712393,40.73998747,1,1,0,0.36
-73.94986004,40.76160795,0,1,0,0.04
-73.92606854,40.86187082,21,1,0,0.88
-73.98219708,40.77303286,6,1,0,0.04
-73.99606312,40.73793436,9,1,0,0.12
-73.99171521,40.73521408,15,1,0,0.04
-73.93922643,40.78839971,17,1,0,0.12
-73.93789928,40.84842601,22,1,0,0.56
-73.9860752,40.75317244,15,1,0,0.24
-73.99328181,40.76530485,22,1,0,0.32
-73.93774892,40.85074521,23,1,0,0.32
-73.99506487,40.72035142,8,1,0,0.36
-73.97985151,40.72134885,4,1,0,0.32
-73.93694126,40.80667563,23,1,0,0.08
-74.0101291,40.71438397,21,1,0,0.48
-73.98091218,40.72124473,4,1,0,0.32
-74.0005303,40.71843019,18,1,0,0.16
-74.01608739,40.71084529,8,1,0,0.28
-73.98432432,40.73934142,3,1,0,0.8
-73.99640844,40.75833883,3,1,0,0.2
-73.99911954,40.73659773,20,1,0,0.28
-73.9957309,40.74168094,14,1,0,0.08
-73.98707919,40.73150275,22,1,0,0.24
-73.99430018,40.7612372,9,1,0,0.68
-73.98432432,40.73934142,4,1,0,0.8
-73.98193723,40.71941963,16,1,0,0.52
-73.93894142,40.85110266,0,1,0,0.28
-73.97981893,40.74556032,8,1,0,0.64
-74.01213703,40.70723367,8,1,0,0.08
-74.00553249,40.74581448,12,1,0,0.16
-73.94699651,40.77190219,23,1,0,0.84
-73.96236704,40.80156507,22,1,0,0.64
-73.97330664,40.7950988,13,1,0,0.12
-73.93789928,40.84842601,18,1,0,0.12
-73.98157614,40.74674361,5,1,0,0.04
-73.98323329,40.75861214,23,1,0,0.24
-73.98833774,40.77671434,23,1,0,0.0
-73.94393478,40.81496556,11,1,0,0.0
-73.9502354,40.82932607,22,1,0,0.52
-74.00453124,40.72261037,11,1,0,0.12
-73.98604063,40.72866729,20,1,0,0.24
-73.94959885,40.79192895,22,1,0,0.84
-73.99313098,40.72268436,11,1,0,0.04
-74.00154109,40.74906438,15,1,0,0.04
-73.94541305,40.81854813,23,1,0,0.36
-73.99105851,40.76193141,1,1,0,0.68
-73.95120223,40.80684449,4,1,0,0.04
-73.98124677,40.75013057,3,1,0,0.12
-73.92805946,40.86620047,0,1,0,0.84
-73.9527214,40.80399335,7,1,0,0.04
-73.98792559,40.75979023,0,1,0,0.76
-73.92291562,40.86225027,23,1,0,0.88
-73.98672147,40.71595365,17,1,0,0.12
-73.93823644,40.82787655,0,1,0,0.24
-73.98529401,40.727594,15,1,0,0.16
-73.93713562,40.82654476,2,1,0,0.2
-73.94274992,40.8274507,12,1,0,0.28
-73.94240547,40.84551073,8,1,0,0.04
-73.99352792,40.72163314,2,1,0,0.24
-73.95093152,40.80165958,22,1,0,0.52
-73.99252232,40.71340155,7,1,0,0.36
-73.91883379,40.87130498,23,1,0,0.6
-73.95892752,40.81479347,15,1,0,0.36
-74.00823264,40.72196789,14,1,0,0.96
-73.94554514,40.80281544,23,1,0,0.2
-73.97181268,40.7921561,10,1,0,0.4
-73.94343137,40.83344275,5,1,0,0.04
-73.96859106,40.77659071,1,1,0,0.84
-73.98904452,40.7602542,21,1,0,0.2
-74.00194408,40.70693786,0,1,0,0.12
-73.93568325,40.84504881,6,1,0,0.0
-73.99498249,40.76030127,23,1,0,0.6
-73.97985151,40.72134885,6,1,0,0.32
-73.98408298,40.73754632,1,1,0,0.64
-74.00228764,40.73346595,11,1,0,0.12
-73.98961687,40.74727709,3,1,0,0.12
-73.95108614,40.80261207,21,1,0,0.48
-73.96318147,40.76576851,9,1,0,0.16
-73.95631647,40.81891508,12,1,0,0.0
-73.99693636,40.73828572,3,1,0,0.0
-74.01154867,40.70465091,23,1,0,0.64
-73.95104381,40.77667983,1,1,0,0.52
-73.98473362,40.76417046,23,1,0,0.52
-73.92563884,40.86788144,0,1,0,0.76
-73.95001417,40.80155215,22,1,0,0.52
-73.96663064,40.80580699,19,1,0,0.04
-73.98031464,40.76562724,6,1,0,0.32
-73.92941921,40.85567264,14,1,0,0.6
-73.95631961,40.80311646,5,1,0,0.0
-73.94658972,40.8289539,17,1,0,0.04
-73.97334828,40.79032024,12,1,0,0.04
-73.94615095,40.8130014,8,1,0,0.52
-73.94151201,40.80522333,0,1,0,0.04
-73.95193707,40.80469019,15,1,0,0.2
-74.00889111,40.70904551,20,1,0,0.32
-73.98205472,40.77879404,1,1,0,0.12
-73.96859106,40.77659071,8,1,0,0.72
-74.00068557,40.73393258,16,1,0,0.2
-73.97950584,40.78958865,16,1,0,0.12
-73.9625118,40.79465664,11,1,0,0.16
-73.99417295,40.73004037,12,1,0,0.2
-73.99305808,40.72983445,23,1,0,0.84
-73.93796833,40.79376224,8,1,0,0.12
-73.97768722,40.76364506,20,1,0,0.56
-74.00486933,40.70843916,6,1,0,0.52
-73.95580745,40.81286826,15,1,0,0.0
-73.973859,40.74965704,1,1,0,0.4
-73.94959885,40.79192895,18,1,0,0.68
-73.99905118,40.72275318,10,1,0,0.04
-73.95139355,40.82186368,3,1,0,0.44
-73.97512839,40.7910672,20,1,0,0.12
-73.95303443,40.7801253,7,1,0,0.96
-73.98716549,40.71431234,19,1,0,0.36
-73.98724025,40.77601706,9,1,0,0.08
-74.00937746,40.70485696,5,1,0,0.28
-73.97350764,40.74378319,7,1,0,0.44
-73.95289036,40.80003552,23,1,0,0.8
-73.97266357,40.72521474,18,1,0,0.24
-73.9552151,40.775128,20,1,0,0.16
-73.96919762,40.80076839,9,1,0,0.2
-73.9536517,40.78037806,10,1,0,0.44
-73.94328816,40.78947222,17,1,0,0.28
-73.94425318,40.82732792,23,1,0,0.44
-73.99040926,40.75838515,22,1,0,0.4
-73.92810583,40.86343933,23,1,0,0.16
-73.96693028,40.76251439,7,1,0,0.0
-73.9842969,40.73321513,8,1,0,0.24
-74.00402582,40.7168711,21,1,0,0.56
-74.01637109,40.70572353,23,1,0,0.76
-74.00115858,40.75212478,0,1,0,0.6
-73.92291562,40.86225027,0,1,0,0.84
-73.98791944,40.7738186,21,1,0,0.28
-73.9798648,40.77288426,9,1,0,0.4
-73.93789928,40.84842601,21,1,0,0.52
-73.9356483,40.84754647,4,1,0,0.2
-73.99223264,40.75389488,15,1,0,0.16
-73.97856732,40.74343841,3,1,0,0.16
-74.00686788,40.7115873,23,1,0,0.88
-73.93715054,40.85664874,2,1,0,0.08
-73.93621115,40.81467335,5,1,0,0.08
-73.93001006,40.79916755,3,1,0,0.92
-73.96036043,40.78063308,21,1,0,0.12
-73.93387977,40.79407012,16,1,0,0.0
-73.97827452,40.74490679,5,1,0,0.0
-73.98369545,40.74332397,8,1,0,0.12
-73.95519143,40.82103631,23,1,0,0.96
-73.94930697,40.77685748,23,1,0,0.36
-73.93792862,40.79374575,19,1,0,0.76
-73.9882985,40.77398332,10,1,0,0.24
-73.99608714,40.75904697,0,1,0,0.64
-73.99345911,40.72443279,12,1,0,0.08
-74.00823264,40.72196789,14,1,0,0.96
-73.98674961,40.71959321,3,1,0,0.04
-73.99913387,40.74438459,2,1,0,0.12
-73.94511622,40.81923691,0,1,0,0.08
-73.97643723,40.71536188,1,1,0,0.2
-73.95524922,40.82106104,22,1,0,0.96
-74.00382229,40.75326105,1,1,0,0.2
-73.96975264,40.79549317,20,1,0,0.52
-73.95371914,40.78205512,21,1,0,0.76
-73.97181268,40.7921561,22,1,0,0.76
-73.96933243,40.79039335,22,1,0,0.12
-73.92556364,40.86723089,4,1,0,0.4
-73.97745201,40.76531931,13,1,0,0.08
-73.99730006,40.75710647,5,1,0,0.28
-73.92083543,40.86344281,22,1,0,0.04
-73.95519143,40.82103631,21,1,0,0.92
-73.9833115,40.73459286,2,1,0,0.12
-73.98604265,40.71904966,9,1,0,0.28
-73.98647011,40.74583028,8,1,0,0.32
-73.9829868,40.77677955,9,1,0,0.64
-73.96859106,40.77659071,1,1,0,0.84
-73.9229236,40.86472325,19,1,0,0.28
-73.99069873,40.72751222,23,1,0,0.4
-73.99896842,40.70882078,20,1,0,0.12
-73.9790567,40.72497179,20,1,0,0.08
-73.99253081,40.73422603,12,1,0,0.08
-74.00595129,40.70720671,19,1,0,0.12
-73.9999098,40.72943118,4,1,0,0.36
-74.00823264,40.72196789,15,1,0,0.96
-73.96787538,40.80135265,1,1,0,0.36
-73.98154982,40.71147623,22,1,0,0.16
-73.99224756,40.71872911,23,1,0,0.92
-73.93493731,40.85385615,22,1,0,0.6
-73.99683529,40.73908169,17,1,0,0.16
-73.9490885,40.79341911,10,1,0,0.2
-73.93780967,40.82442346,19,1,0,0.4
-73.93053958,40.85590388,23,1,0,0.84
-73.97400953,40.74309986,0,1,0,0.16
-73.97034248,40.75237897,22,1,0,0.36
-73.99101731,40.74625891,8,1,0,0.32
-73.95519143,40.82103631,22,1,0,0.96
-73.95835094,40.76053539,3,1,0,0.12
-73.96223361,40.76300425,21,1,0,0.2
-74.01099728,40.70734632,12,1,0,0.0
-73.97402499,40.74971471,0,1,0,0.48
-73.95878197,40.76399118,21,1,0,0.28
-73.95981681,40.77197325,12,1,0,0.2
-73.98984913,40.73891386,1,1,0,0.12
-73.99242583,40.76891688,21,1,0,0.24
-74.01034335,40.72351302,3,1,0,0.0
-73.93897808,40.79537668,9,1,0,0.04
-73.93296495,40.85255129,0,1,0,0.2
-73.99093843,40.71590191,10,1,0,0.2
-73.98538876,40.73977249,12,1,0,0.24
-73.95406885,40.78807995,17,1,0,0.04
-73.98115968,40.71351279,8,1,0,0.24
-73.97051318,40.79076145,0,1,0,0.56
-74.00479514,40.73010355,13,1,0,0.16
-73.93261571,40.85118148,1,1,0,0.12
-73.96299329,40.79907855,15,1,0,0.28
-73.96381125,40.76939452,7,1,0,0.0
-73.93692744,40.80219623,0,1,0,0.16
-73.94113689,40.79643453,22,1,0,0.32
-73.97167618,40.79043237,7,1,0,0.16
-73.92679272,40.86083928,19,1,0,0.92
-73.96162393,40.75605985,23,1,0,0.4
-74.00945482,40.71629164,4,1,0,0.28
-73.98553035,40.71923075,18,1,0,0.12
-73.92315846,40.86797313,23,1,0,0.52
-73.99267905,40.73147579,20,1,0,0.12
-73.95977657,40.76686802,5,1,0,0.0
-73.97943328,40.74391341,11,1,0,0.16
-73.96453758,40.80202962,0,1,0,0.64
-74.0044171,40.74228478,3,1,0,0.16
-73.96806876,40.78975348,16,1,0,0.2
-73.99425247,40.72841273,10,1,0,0.84
-73.95519143,40.82103631,16,1,0,0.52
-73.98217243,40.73026695,12,1,0,0.24
-73.94169977,40.83004667,23,1,0,0.56
-73.98176716,40.72132173,3,1,0,0.2
-73.98945847,40.74477112,3,1,0,0.0
-73.93239997,40.85717578,12,1,0,0.2
-73.93298663,40.85255953,23,1,0,0.24
-73.97217258,40.78648557,23,1,0,0.12
-73.9578636,40.77198078,12,1,0,0.56
-73.97852541,40.72789212,17,1,0,0.04
-73.96859106,40.77659071,12,1,0,0.44
-73.93239997,40.85717578,22,1,0,0.56
-74.00879094,40.71530632,0,1,0,0.16
-73.97165885,40.74630243,10,1,0,0.2
-73.99156572,40.71891296,1,1,0,0.72
-73.99336886,40.76125087,9,1,0,0.68
-74.00466138,40.72633226,12,1,0,0.0
-73.99021339,40.76484626,14,1,0,0.08
-73.98922873,40.7595049,13,1,0,0.24
-73.98131488,40.73893749,23,1,0,0.92
-73.98478716,40.75102039,1,1,0,0.56
-74.00823264,40.72196789,18,1,0,0.96
-73.99344493,40.72182253,10,1,0,0.08
-73.94046823,40.84546857,9,1,0,0.0
-73.93540303,40.84701386,18,1,0,0.2
-73.99465758,40.76073218,12,1,0,0.28
-74.00856328,40.71219927,4,1,0,0.2
-73.94058469,40.80005454,13,1,0,0.08
-73.98016354,40.76388705,4,1,0,0.72
-73.92183437,40.86864744,1,1,0,0.28
-73.93612502,40.82536398,23,1,0,0.48
-73.97038391,40.78909536,1,1,0,0.72
-73.97752332,40.78935498,9,1,0,0.72
-73.99396412,40.72520959,17,1,0,0.0
-73.92896877,40.86110687,23,1,0,0.8
-73.9446169,40.83314415,23,1,0,0.72
-73.96299329,40.79907855,2,1,0,0.36
-73.93563519,40.85362873,22,1,0,0.6
-73.98016354,40.76388705,6,1,0,0.72
-74.00624798,40.71707686,23,1,0,0.52
-73.99199828,40.7217346,1,1,0,0.6
-74.00595129,40.70720671,21,1,0,0.72
-73.99181916,40.74082162,23,1,0,0.52
-73.97332795,40.78698264,6,1,0,0.0
-73.94952309,40.82517026,3,1,0,0.0
-73.93101793,40.8512766,3,1,0,0.0
-73.98444206,40.7450862,0,1,0,0.8
-73.96271631,40.76482417,6,1,0,0.08
-73.94003963,40.85181685,21,1,0,0.44
-73.99879797,40.7601559,23,1,0,0.76
-73.91900905,40.86693554,0,1,0,0.32
-73.99544598,40.73926829,23,1,0,0.52
-74.0051044,40.71655541,14,1,0,0.2
-73.97672148,40.74841977,18,1,0,0.12
-73.98160973,40.78196963,6,1,0,0.12
-73.93336078,40.85072354,0,1,0,0.6
-73.94060482,40.85035422,22,1,0,0.56
-73.99270171,40.75516848,18,1,0,0.08
-73.97520108,40.78014043,23,1,0,0.36
-73.96806713,40.75550463,0,1,0,0.16
-73.99511299,40.75287674,1,1,0,0.2
-73.99566827,40.76139645,16,1,0,0.76
-73.96009669,40.7989431,22,1,0,0.56
-73.96757482,40.80292804,21,1,0,0.48
-74.00061693,40.72477333,14,1,0,0.4
-74.00264198,40.75196556,0,1,0,0.52
-73.99547346,40.75962609,4,1,0,0.16
-73.97602864,40.74812868,4,1,0,0.0
-73.95295535,40.80006025,5,1,0,0.72
-74.00775203,40.71514994,22,1,0,0.56
-73.97185385,40.74603075,21,1,0,0.0
-73.94003963,40.85181685,12,1,0,0.2
-73.97300174,40.75432016,15,1,0,0.0
-73.93789928,40.84842601,20,1,0,0.64
-73.99016529,40.74830917,6,1,0,0.04
-73.93603686,40.84189808,1,1,0,0.52
-73.99193353,40.7201646,3,1,0,0.24
-73.95574537,40.78127642,8,1,0,0.52
-73.93964497,40.81270174,18,1,0,0.0
-73.99037345,40.73139602,10,1,0,0.56
-73.98736437,40.73080561,20,1,0,0.24
-73.97823166,40.72147482,23,1,0,0.16
-73.92291562,40.86225027,2,1,0,0.8
-73.91953085,40.86597801,1,1,0,0.88
-73.9421931,40.8361841,6,1,0,0.0
-73.93569727,40.82680472,9,1,0,0.08
-73.96039906,40.81280955,1,1,0,0.0
-73.99283067,40.73076765,1,1,0,0.24
-74.00821476,40.72331008,22,1,0,0.76
-73.93713626,40.81056226,6,1,0,0.0
-73.93276961,40.84553845,21,1,0,0.28
-73.95234322,40.78228787,1,1,0,0.16
-73.9560828,40.77881452,1,1,0,0.28
-73.96835477,40.78824945,22,1,0,0.92
-73.98925987,40.74550121,23,1,0,0.36
-73.95105824,40.77669356,1,1,0,0.52
-73.98497572,40.77912383,0,1,0,0.04
-73.99221148,40.7187346,0,1,0,0.88
-73.98901594,40.73656153,5,1,0,0.04
-73.94763718,40.77441392,9,1,0,0.08
-74.00823264,40.72196789,13,1,0,0.92
-73.99048959,40.72663663,22,1,0,0.28
-73.94675641,40.7832104,21,1,0,0.32
-73.93917366,40.85010645,21,1,0,0.44
-74.00523551,40.73251068,19,1,0,0.08
-73.96453084,40.76723463,0,1,0,0.12
-73.97733215,40.78867151,20,1,0,0.48
-73.97651089,40.74176645,10,1,0,0.0
-73.98016354,40.76388705,22,1,0,0.64
-73.98484378,40.72425632,23,1,0,0.6
-73.97563426,40.76070228,5,1,0,0.04
-73.94829345,40.83129043,8,1,0,0.12
-73.96299329,40.79907855,23,1,0,0.56
-73.97807119,40.74865059,19,1,0,0.04
-73.94161311,40.8052673,15,1,0,0.28
-73.9894408,40.71964564,4,1,0,0.04
-73.92637319,40.86099546,23,1,0,0.76
-73.9402654,40.79361798,0,1,0,0.2
-73.94951524,40.83075026,19,1,0,0.12
-73.98443144,40.72876864,8,1,0,0.16
-73.97025865,40.76228748,23,1,0,0.36
-73.98543908,40.74067826,13,1,0,0.12
-73.93345372,40.85537861,20,1,0,0.08
-73.97750304,40.74249126,19,1,0,0.28
-73.95103595,40.82173178,0,1,0,0.64
-73.93677836,40.82986567,23,1,0,0.2
-73.99926759,40.72771022,4,1,0,0.36
-73.95810583,40.77718764,6,1,0,0.0
-73.98650963,40.72888419,21,1,0,0.28
-73.98672147,40.71595365,0,1,0,0.04
-73.98093825,40.74362821,14,1,0,0.0
-73.93790651,40.84842876,7,1,0,0.16
-74.01052053,40.70322922,20,1,0,0.16
-73.97083814,40.79089877,22,1,0,0.68
-73.92927889,40.85844745,22,1,0,0.16
-73.96251902,40.79465664,18,1,0,0.12
-73.99572677,40.74984931,0,1,0,0.96
-73.95824631,40.76621148,11,1,0,0.12
-73.95740267,40.77011968,21,1,0,0.2
-73.97186835,40.76296309,23,1,0,0.36
-73.93551794,40.85897809,21,1,0,0.16
-73.96171285,40.80231691,13,1,0,0.0
-73.97325603,40.75025525,14,1,0,0.0
-73.98825032,40.74011865,22,1,0,0.28
-73.96859106,40.77659071,23,1,0,0.92
-73.94774035,40.82697549,0,1,0,0.52
-73.99821794,40.71767812,20,1,0,0.0
-73.99121427,40.75783078,7,1,0,0.12
-73.93345372,40.85537861,22,1,0,0.04
-73.92531104,40.86679432,1,1,0,0.2
-73.93026282,40.85439412,22,1,0,0.72
-73.94907143,40.77324256,19,1,0,0.08
-73.95525075,40.80267415,0,1,0,0.36
-73.9457149,40.82940088,1,1,0,0.36
-74.00359408,40.73814572,11,1,0,0.0
-73.99665405,40.75520709,7,1,0,0.44
